"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"fuente-osmenia.nlogox"
"experiment-2"
"05/29/2026 00:39:00:328 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-37","37","-37","37"
"[run number]","bin-placement","laziness-factor","litter-sensitivity-factor","group-litter-factor","arrival-rate","initial-litter","[step]","total-litter-events","bin-utilization-rate","total-agents-spawned","ticks"
"2208","3","1","1","0","2.5","0","2000","3","0.0109375","143","2000"
"2203","3","1","1","0","2.5","0","6500","15","0.0359375","397","6500"
"2204","3","1","1","0","2.5","0","4000","10","0.025","234","4000"
"2206","3","1","1","0","2.5","0","3000","4","0.028125","180","3000"
"2210","3","1","1","0","2.5","0","1000","4","0.0078125","77","1000"
"2202","3","1","1","0","2.5","0","3500","7","0.0359375","240","3500"
"2200","3","1","1","0","2.5","0","7000","17","0.0515625","435","7000"
"2197","3","1","1","0","2.5","0","6500","12","0.0515625","429","6500"
"2209","3","1","1","0","2.5","0","2000","6","0.0140625","143","2000"
"2207","3","1","1","0","2.5","0","3000","7","0.009375","193","3000"
"2201","3","1","1","0","2.5","0","6000","13","0.04375","371","6000"
"2203","3","1","1","0","2.5","0","7000","19","0.0359375","429","7000"
"2206","3","1","1","0","2.5","0","3500","6","0.0296875","210","3500"
"2205","3","1","1","0","2.5","0","2500","6","0.0140625","168","2500"
"2204","3","1","1","0","2.5","0","4500","12","0.0265625","263","4500"
"2208","3","1","1","0","2.5","0","2500","5","0.0109375","168","2500"
"2209","3","1","1","0","2.5","0","2500","8","0.015625","183","2500"
"2207","3","1","1","0","2.5","0","3500","9","0.009375","229","3500"
"2210","3","1","1","0","2.5","0","1500","5","0.0078125","113","1500"
"2200","3","1","1","0","2.5","0","7500","18","0.0609375","476","7500"
"2211","3","1","1","0","2.5","0","0","0","0","0","0"
"2203","3","1","1","0","2.5","0","7500","19","0.0375","480","7500"
"2197","3","1","1","0","2.5","0","7000","12","0.053125","458","7000"
"2212","3","1","1","0","2.5","0","0","0","0","0","0"
"2201","3","1","1","0","2.5","0","6500","15","0.0453125","399","6500"
"2206","3","1","1","0","2.5","0","4000","8","0.034375","254","4000"
"2204","3","1","1","0","2.5","0","5000","12","0.0296875","301","5000"
"2202","3","1","1","0","2.5","0","4000","9","0.040625","273","4000"
"2208","3","1","1","0","2.5","0","3000","7","0.0125","198","3000"
"2205","3","1","1","0","2.5","0","3000","6","0.01875","200","3000"
"2207","3","1","1","0","2.5","0","4000","10","0.0125","271","4000"
"2209","3","1","1","0","2.5","0","3000","8","0.01875","222","3000"
"2211","3","1","1","0","2.5","0","500","0","0.0046875","30","500"
"2212","3","1","1","0","2.5","0","500","0","0.0046875","24","500"
"2210","3","1","1","0","2.5","0","2000","6","0.0078125","148","2000"
"2206","3","1","1","0","2.5","0","4500","8","0.0390625","291","4500"
"2201","3","1","1","0","2.5","0","7000","19","0.053125","432","7000"
"2197","3","1","1","0","2.5","0","7500","12","0.0546875","489","7500"
"2204","3","1","1","0","2.5","0","5500","16","0.0375","342","5500"
"2213","3","1","1","0","2.5","0","0","0","0","0","0"
"2207","3","1","1","0","2.5","0","4500","12","0.0171875","297","4500"
"2208","3","1","1","0","2.5","0","3500","7","0.01875","229","3500"
"2211","3","1","1","0","2.5","0","1000","0","0.00625","58","1000"
"2209","3","1","1","0","2.5","0","3500","10","0.021875","259","3500"
"2212","3","1","1","0","2.5","0","1000","2","0.0046875","56","1000"
"2205","3","1","1","0","2.5","0","3500","9","0.021875","234","3500"
"2206","3","1","1","0","2.5","0","5000","8","0.040625","319","5000"
"2210","3","1","1","0","2.5","0","2500","8","0.0125","176","2500"
"2202","3","1","1","0","2.5","0","4500","11","0.0421875","309","4500"
"2204","3","1","1","0","2.5","0","6000","17","0.0375","372","6000"
"2207","3","1","1","0","2.5","0","5000","15","0.01875","337","5000"
"2201","3","1","1","0","2.5","0","7500","19","0.0578125","458","7500"
"2214","3","1","1","0","2.5","0","0","0","0","0","0"
"2213","3","1","1","0","2.5","0","500","0","0.0046875","32","500"
"2212","3","1","1","0","2.5","0","1500","2","0.00625","74","1500"
"2209","3","1","1","0","2.5","0","4000","11","0.025","294","4000"
"2208","3","1","1","0","2.5","0","4000","7","0.021875","261","4000"
"2211","3","1","1","0","2.5","0","1500","3","0.00625","82","1500"
"2206","3","1","1","0","2.5","0","5500","8","0.04375","349","5500"
"2205","3","1","1","0","2.5","0","4000","9","0.0265625","258","4000"
"2207","3","1","1","0","2.5","0","5500","17","0.01875","369","5500"
"2204","3","1","1","0","2.5","0","6500","17","0.040625","402","6500"
"2210","3","1","1","0","2.5","0","3000","8","0.015625","214","3000"
"2212","3","1","1","0","2.5","0","2000","4","0.009375","112","2000"
"2214","3","1","1","0","2.5","0","500","3","0.003125","39","500"
"2209","3","1","1","0","2.5","0","4500","12","0.028125","331","4500"
"2211","3","1","1","0","2.5","0","2000","4","0.009375","107","2000"
"2206","3","1","1","0","2.5","0","6000","10","0.05","379","6000"
"2208","3","1","1","0","2.5","0","4500","8","0.0265625","287","4500"
"2213","3","1","1","0","2.5","0","1000","5","0.0078125","65","1000"
"2202","3","1","1","0","2.5","0","5000","15","0.046875","338","5000"
"2207","3","1","1","0","2.5","0","6000","17","0.01875","394","6000"
"2205","3","1","1","0","2.5","0","4500","9","0.028125","283","4500"
"2212","3","1","1","0","2.5","0","2500","6","0.009375","154","2500"
"2204","3","1","1","0","2.5","0","7000","19","0.04375","431","7000"
"2206","3","1","1","0","2.5","0","6500","14","0.0578125","415","6500"
"2209","3","1","1","0","2.5","0","5000","12","0.03125","354","5000"
"2211","3","1","1","0","2.5","0","2500","6","0.0109375","136","2500"
"2210","3","1","1","0","2.5","0","3500","11","0.01875","245","3500"
"2214","3","1","1","0","2.5","0","1000","5","0.003125","62","1000"
"2208","3","1","1","0","2.5","0","5000","8","0.0296875","317","5000"
"2207","3","1","1","0","2.5","0","6500","17","0.01875","422","6500"
"2212","3","1","1","0","2.5","0","3000","8","0.0125","181","3000"
"2213","3","1","1","0","2.5","0","1500","5","0.015625","102","1500"
"2206","3","1","1","0","2.5","0","7000","15","0.059375","443","7000"
"2204","3","1","1","0","2.5","0","7500","21","0.046875","462","7500"
"2215","3","1","1","0","2.5","0","0","0","0","0","0"
"2205","3","1","1","0","2.5","0","5000","9","0.03125","309","5000"
"2209","3","1","1","0","2.5","0","5500","12","0.0390625","383","5500"
"2211","3","1","1","0","2.5","0","3000","8","0.015625","175","3000"
"2214","3","1","1","0","2.5","0","1500","8","0.0078125","95","1500"
"2207","3","1","1","0","2.5","0","7000","18","0.0234375","457","7000"
"2208","3","1","1","0","2.5","0","5500","9","0.0375","356","5500"
"2210","3","1","1","0","2.5","0","4000","15","0.0234375","280","4000"
"2212","3","1","1","0","2.5","0","3500","9","0.0125","217","3500"
"2202","3","1","1","0","2.5","0","5500","15","0.046875","364","5500"
"2206","3","1","1","0","2.5","0","7500","16","0.0625","478","7500"
"2216","3","1","1","0","2.5","0","0","0","0","0","0"
"2215","3","1","1","0","2.5","0","500","0","0.0046875","36","500"
"2209","3","1","1","0","2.5","0","6000","15","0.0453125","406","6000"
"2213","3","1","1","0","2.5","0","2000","6","0.025","136","2000"
"2205","3","1","1","0","2.5","0","5500","10","0.0359375","341","5500"
"2211","3","1","1","0","2.5","0","3500","9","0.0203125","206","3500"
"2207","3","1","1","0","2.5","0","7500","18","0.025","485","7500"
"2217","3","1","1","0","2.5","0","0","0","0","0","0"
"2214","3","1","1","0","2.5","0","2000","10","0.0140625","127","2000"
"2212","3","1","1","0","2.5","0","4000","9","0.0125","243","4000"
"2216","3","1","1","0","2.5","0","500","1","0","39","500"
"2208","3","1","1","0","2.5","0","6000","10","0.0375","382","6000"
"2215","3","1","1","0","2.5","0","1000","0","0.009375","74","1000"
"2210","3","1","1","0","2.5","0","4500","15","0.025","305","4500"
"2209","3","1","1","0","2.5","0","6500","16","0.05","447","6500"
"2217","3","1","1","0","2.5","0","500","0","0.0046875","35","500"
"2211","3","1","1","0","2.5","0","4000","13","0.0203125","242","4000"
"2212","3","1","1","0","2.5","0","4500","11","0.015625","271","4500"
"2216","3","1","1","0","2.5","0","1000","4","0.0046875","81","1000"
"2205","3","1","1","0","2.5","0","6000","11","0.040625","378","6000"
"2202","3","1","1","0","2.5","0","6000","17","0.0546875","403","6000"
"2213","3","1","1","0","2.5","0","2500","9","0.028125","170","2500"
"2215","3","1","1","0","2.5","0","1500","2","0.0140625","103","1500"
"2214","3","1","1","0","2.5","0","2500","11","0.021875","169","2500"
"2208","3","1","1","0","2.5","0","6500","10","0.0390625","418","6500"
"2209","3","1","1","0","2.5","0","7000","16","0.053125","477","7000"
"2217","3","1","1","0","2.5","0","1000","1","0.009375","74","1000"
"2210","3","1","1","0","2.5","0","5000","15","0.03125","337","5000"
"2212","3","1","1","0","2.5","0","5000","11","0.0234375","305","5000"
"2216","3","1","1","0","2.5","0","1500","4","0.0078125","109","1500"
"2211","3","1","1","0","2.5","0","4500","16","0.0234375","272","4500"
"2215","3","1","1","0","2.5","0","2000","4","0.0171875","132","2000"
"2217","3","1","1","0","2.5","0","1500","2","0.009375","94","1500"
"2205","3","1","1","0","2.5","0","6500","12","0.04375","408","6500"
"2209","3","1","1","0","2.5","0","7500","17","0.05625","507","7500"
"2218","3","1","1","0","2.5","0","0","0","0","0","0"
"2213","3","1","1","0","2.5","0","3000","9","0.028125","208","3000"
"2208","3","1","1","0","2.5","0","7000","11","0.04375","445","7000"
"2216","3","1","1","0","2.5","0","2000","6","0.0109375","142","2000"
"2214","3","1","1","0","2.5","0","3000","12","0.025","203","3000"
"2212","3","1","1","0","2.5","0","5500","11","0.0265625","336","5500"
"2210","3","1","1","0","2.5","0","5500","16","0.0328125","374","5500"
"2202","3","1","1","0","2.5","0","6500","19","0.059375","438","6500"
"2211","3","1","1","0","2.5","0","5000","16","0.0265625","310","5000"
"2217","3","1","1","0","2.5","0","2000","3","0.0109375","119","2000"
"2218","3","1","1","0","2.5","0","500","1","0.0046875","26","500"
"2215","3","1","1","0","2.5","0","2500","6","0.0171875","161","2500"
"2216","3","1","1","0","2.5","0","2500","7","0.01875","174","2500"
"2212","3","1","1","0","2.5","0","6000","14","0.03125","379","6000"
"2205","3","1","1","0","2.5","0","7000","15","0.0515625","449","7000"
"2208","3","1","1","0","2.5","0","7500","11","0.046875","468","7500"
"2219","3","1","1","0","2.5","0","0","0","0","0","0"
"2213","3","1","1","0","2.5","0","3500","10","0.0328125","230","3500"
"2214","3","1","1","0","2.5","0","3500","13","0.028125","234","3500"
"2217","3","1","1","0","2.5","0","2500","4","0.01875","146","2500"
"2210","3","1","1","0","2.5","0","6000","17","0.0375","397","6000"
"2211","3","1","1","0","2.5","0","5500","18","0.03125","337","5500"
"2218","3","1","1","0","2.5","0","1000","2","0.0078125","57","1000"
"2215","3","1","1","0","2.5","0","3000","6","0.021875","195","3000"
"2216","3","1","1","0","2.5","0","3000","9","0.0296875","208","3000"
"2212","3","1","1","0","2.5","0","6500","15","0.034375","410","6500"
"2219","3","1","1","0","2.5","0","500","1","0","48","500"
"2217","3","1","1","0","2.5","0","3000","4","0.021875","181","3000"
"2205","3","1","1","0","2.5","0","7500","15","0.0546875","479","7500"
"2218","3","1","1","0","2.5","0","1500","4","0.009375","93","1500"
"2220","3","1","1","0","2.5","0","0","0","0","0","0"
"2214","3","1","1","0","2.5","0","4000","13","0.028125","260","4000"
"2213","3","1","1","0","2.5","0","4000","11","0.034375","251","4000"
"2211","3","1","1","0","2.5","0","6000","18","0.03125","370","6000"
"2216","3","1","1","0","2.5","0","3500","12","0.0328125","239","3500"
"2202","3","1","1","0","2.5","0","7000","19","0.0703125","472","7000"
"2215","3","1","1","0","2.5","0","3500","7","0.028125","220","3500"
"2212","3","1","1","0","2.5","0","7000","16","0.0359375","434","7000"
"2210","3","1","1","0","2.5","0","6500","17","0.0421875","432","6500"
"2219","3","1","1","0","2.5","0","1000","5","0.0015625","86","1000"
"2217","3","1","1","0","2.5","0","3500","6","0.0234375","209","3500"
"2218","3","1","1","0","2.5","0","2000","4","0.0140625","124","2000"
"2216","3","1","1","0","2.5","0","4000","13","0.0421875","271","4000"
"2211","3","1","1","0","2.5","0","6500","18","0.03125","395","6500"
"2215","3","1","1","0","2.5","0","4000","9","0.028125","253","4000"
"2212","3","1","1","0","2.5","0","7500","16","0.0375","470","7500"
"2220","3","1","1","0","2.5","0","500","1","0.0015625","33","500"
"2221","3","1","1","0","5","0","0","0","0","0","0"
"2214","3","1","1","0","2.5","0","4500","14","0.0328125","291","4500"
"2213","3","1","1","0","2.5","0","4500","15","0.0390625","297","4500"
"2217","3","1","1","0","2.5","0","4000","7","0.028125","242","4000"
"2218","3","1","1","0","2.5","0","2500","5","0.015625","158","2500"
"2219","3","1","1","0","2.5","0","1500","6","0.00625","119","1500"
"2210","3","1","1","0","2.5","0","7000","17","0.0421875","461","7000"
"2216","3","1","1","0","2.5","0","4500","18","0.046875","300","4500"
"2211","3","1","1","0","2.5","0","7000","18","0.0375","421","7000"
"2221","3","1","1","0","5","0","500","4","0.0046875","62","500"
"2215","3","1","1","0","2.5","0","4500","9","0.03125","278","4500"
"2202","3","1","1","0","2.5","0","7500","19","0.0734375","496","7500"
"2222","3","1","1","0","5","0","0","0","0","0","0"
"2220","3","1","1","0","2.5","0","1000","3","0.003125","62","1000"
"2214","3","1","1","0","2.5","0","5000","15","0.0328125","325","5000"
"2217","3","1","1","0","2.5","0","4500","8","0.0296875","273","4500"
"2218","3","1","1","0","2.5","0","3000","7","0.015625","191","3000"
"2216","3","1","1","0","2.5","0","5000","18","0.05","336","5000"
"2213","3","1","1","0","2.5","0","5000","17","0.040625","320","5000"
"2219","3","1","1","0","2.5","0","2000","8","0.009375","152","2000"
"2221","3","1","1","0","5","0","1000","6","0.00625","131","1000"
"2211","3","1","1","0","2.5","0","7500","18","0.04375","453","7500"
"2215","3","1","1","0","2.5","0","5000","9","0.03125","303","5000"
"2223","3","1","1","0","5","0","0","0","0","0","0"
"2210","3","1","1","0","2.5","0","7500","17","0.0453125","492","7500"
"2224","3","1","1","0","5","0","0","0","0","0","0"
"2217","3","1","1","0","2.5","0","5000","9","0.034375","305","5000"
"2220","3","1","1","0","2.5","0","1500","4","0.003125","92","1500"
"2216","3","1","1","0","2.5","0","5500","19","0.053125","366","5500"
"2218","3","1","1","0","2.5","0","3500","11","0.0203125","219","3500"
"2214","3","1","1","0","2.5","0","5500","17","0.0359375","359","5500"
"2215","3","1","1","0","2.5","0","5500","9","0.0328125","335","5500"
"2221","3","1","1","0","5","0","1500","10","0.0125","204","1500"
"2223","3","1","1","0","5","0","500","4","0.0046875","59","500"
"2219","3","1","1","0","2.5","0","2500","10","0.0125","191","2500"
"2213","3","1","1","0","2.5","0","5500","18","0.0421875","350","5500"
"2222","3","1","1","0","5","0","500","3","0.0015625","65","500"
"2217","3","1","1","0","2.5","0","5500","9","0.0375","338","5500"
"2216","3","1","1","0","2.5","0","6000","20","0.0546875","401","6000"
"2224","3","1","1","0","5","0","500","3","0.0015625","68","500"
"2218","3","1","1","0","2.5","0","4000","11","0.025","250","4000"
"2220","3","1","1","0","2.5","0","2000","4","0.0046875","118","2000"
"2215","3","1","1","0","2.5","0","6000","10","0.034375","359","6000"
"2221","3","1","1","0","5","0","2000","14","0.0171875","270","2000"
"2214","3","1","1","0","2.5","0","6000","17","0.040625","387","6000"
"2223","3","1","1","0","5","0","1000","8","0.0125","122","1000"
"2217","3","1","1","0","2.5","0","6000","10","0.0375","375","6000"
"2216","3","1","1","0","2.5","0","6500","21","0.0546875","433","6500"
"2218","3","1","1","0","2.5","0","4500","11","0.0265625","281","4500"
"2219","3","1","1","0","2.5","0","3000","12","0.0140625","223","3000"
"2213","3","1","1","0","2.5","0","6000","20","0.046875","377","6000"
"2224","3","1","1","0","5","0","1000","4","0.0078125","128","1000"
"2215","3","1","1","0","2.5","0","6500","14","0.0359375","394","6500"
"2220","3","1","1","0","2.5","0","2500","4","0.00625","148","2500"
"2217","3","1","1","0","2.5","0","6500","12","0.0375","398","6500"
"2216","3","1","1","0","2.5","0","7000","21","0.0578125","463","7000"
"2221","3","1","1","0","5","0","2500","18","0.0265625","339","2500"
"2214","3","1","1","0","2.5","0","6500","18","0.04375","420","6500"
"2218","3","1","1","0","2.5","0","5000","12","0.0296875","317","5000"
"2223","3","1","1","0","5","0","1500","11","0.015625","191","1500"
"2222","3","1","1","0","5","0","1000","5","0.009375","132","1000"
"2219","3","1","1","0","2.5","0","3500","14","0.015625","250","3500"
"2215","3","1","1","0","2.5","0","7000","16","0.0421875","421","7000"
"2216","3","1","1","0","2.5","0","7500","22","0.059375","496","7500"
"2217","3","1","1","0","2.5","0","7000","14","0.040625","430","7000"
"2225","3","1","1","0","5","0","0","0","0","0","0"
"2213","3","1","1","0","2.5","0","6500","20","0.05","408","6500"
"2224","3","1","1","0","5","0","1500","5","0.01875","208","1500"
"2218","3","1","1","0","2.5","0","5500","15","0.03125","349","5500"
"2221","3","1","1","0","5","0","3000","23","0.0328125","405","3000"
"2220","3","1","1","0","2.5","0","3000","5","0.00625","187","3000"
"2214","3","1","1","0","2.5","0","7000","19","0.046875","448","7000"
"2223","3","1","1","0","5","0","2000","12","0.0234375","263","2000"
"2215","3","1","1","0","2.5","0","7500","18","0.046875","455","7500"
"2219","3","1","1","0","2.5","0","4000","14","0.01875","283","4000"
"2225","3","1","1","0","5","0","500","2","0.0015625","65","500"
"2226","3","1","1","0","5","0","0","0","0","0","0"
"2217","3","1","1","0","2.5","0","7500","17","0.04375","469","7500"
"2227","3","1","1","0","5","0","0","0","0","0","0"
"2218","3","1","1","0","2.5","0","6000","15","0.0375","378","6000"
"2213","3","1","1","0","2.5","0","7000","21","0.05","439","7000"
"2221","3","1","1","0","5","0","3500","24","0.0359375","471","3500"
"2214","3","1","1","0","2.5","0","7500","19","0.0484375","481","7500"
"2224","3","1","1","0","5","0","2000","8","0.025","262","2000"
"2220","3","1","1","0","2.5","0","3500","7","0.009375","227","3500"
"2228","3","1","1","0","5","0","0","0","0","0","0"
"2222","3","1","1","0","5","0","1500","6","0.015625","193","1500"
"2226","3","1","1","0","5","0","500","0","0.003125","73","500"
"2225","3","1","1","0","5","0","1000","5","0.0078125","154","1000"
"2227","3","1","1","0","5","0","500","1","0","67","500"
"2219","3","1","1","0","2.5","0","4500","18","0.0203125","319","4500"
"2223","3","1","1","0","5","0","2500","16","0.0328125","323","2500"
"2218","3","1","1","0","2.5","0","6500","16","0.0375","414","6500"
"2213","3","1","1","0","2.5","0","7500","21","0.05","478","7500"
"2229","3","1","1","0","5","0","0","0","0","0","0"
"2221","3","1","1","0","5","0","4000","27","0.040625","544","4000"
"2228","3","1","1","0","5","0","500","4","0.009375","67","500"
"2220","3","1","1","0","2.5","0","4000","11","0.0125","257","4000"
"2227","3","1","1","0","5","0","1000","6","0.0078125","128","1000"
"2225","3","1","1","0","5","0","1500","5","0.009375","215","1500"
"2224","3","1","1","0","5","0","2500","9","0.0296875","314","2500"
"2226","3","1","1","0","5","0","1000","3","0.00625","141","1000"
"2219","3","1","1","0","2.5","0","5000","18","0.0234375","365","5000"
"2218","3","1","1","0","2.5","0","7000","16","0.04375","455","7000"
"2223","3","1","1","0","5","0","3000","20","0.0390625","384","3000"
"2222","3","1","1","0","5","0","2000","10","0.025","254","2000"
"2227","3","1","1","0","5","0","1500","12","0.0140625","194","1500"
"2221","3","1","1","0","5","0","4500","35","0.0515625","627","4500"
"2225","3","1","1","0","5","0","2000","9","0.0140625","286","2000"
"2229","3","1","1","0","5","0","500","1","0.003125","51","500"
"2228","3","1","1","0","5","0","1000","6","0.015625","135","1000"
"2220","3","1","1","0","2.5","0","4500","12","0.01875","288","4500"
"2226","3","1","1","0","5","0","1500","5","0.0125","218","1500"
"2218","3","1","1","0","2.5","0","7500","17","0.05","486","7500"
"2230","3","1","1","0","5","0","0","0","0","0","0"
"2224","3","1","1","0","5","0","3000","12","0.03125","378","3000"
"2219","3","1","1","0","2.5","0","5500","18","0.028125","394","5500"
"2223","3","1","1","0","5","0","3500","25","0.0453125","442","3500"
"2227","3","1","1","0","5","0","2000","15","0.0234375","277","2000"
"2225","3","1","1","0","5","0","2500","11","0.0171875","338","2500"
"2221","3","1","1","0","5","0","5000","39","0.0546875","690","5000"
"2230","3","1","1","0","5","0","500","1","0.0046875","76","500"
"2226","3","1","1","0","5","0","2000","8","0.01875","281","2000"
"2220","3","1","1","0","2.5","0","5000","13","0.0234375","328","5000"
"2229","3","1","1","0","5","0","1000","5","0.0078125","124","1000"
"2228","3","1","1","0","5","0","1500","8","0.0171875","197","1500"
"2219","3","1","1","0","2.5","0","6000","19","0.03125","426","6000"
"2224","3","1","1","0","5","0","3500","12","0.04375","437","3500"
"2223","3","1","1","0","5","0","4000","31","0.0515625","505","4000"
"2222","3","1","1","0","5","0","2500","14","0.028125","322","2500"
"2225","3","1","1","0","5","0","3000","12","0.0265625","392","3000"
"2227","3","1","1","0","5","0","2500","18","0.03125","346","2500"
"2230","3","1","1","0","5","0","1000","1","0.015625","129","1000"
"2221","3","1","1","0","5","0","5500","41","0.0609375","769","5500"
"2226","3","1","1","0","5","0","2500","11","0.0234375","353","2500"
"2220","3","1","1","0","2.5","0","5500","14","0.0234375","368","5500"
"2219","3","1","1","0","2.5","0","6500","21","0.03125","453","6500"
"2228","3","1","1","0","5","0","2000","12","0.021875","262","2000"
"2229","3","1","1","0","5","0","1500","7","0.0140625","181","1500"
"2224","3","1","1","0","5","0","4000","17","0.05625","506","4000"
"2225","3","1","1","0","5","0","3500","14","0.03125","456","3500"
"2223","3","1","1","0","5","0","4500","33","0.0578125","567","4500"
"2227","3","1","1","0","5","0","3000","22","0.034375","407","3000"
"2230","3","1","1","0","5","0","1500","7","0.0203125","200","1500"
"2221","3","1","1","0","5","0","6000","43","0.06875","835","6000"
"2219","3","1","1","0","2.5","0","7000","26","0.0375","492","7000"
"2226","3","1","1","0","5","0","3000","12","0.034375","420","3000"
"2220","3","1","1","0","2.5","0","6000","15","0.025","403","6000"
"2222","3","1","1","0","5","0","3000","16","0.0328125","388","3000"
"2225","3","1","1","0","5","0","4000","16","0.040625","526","4000"
"2228","3","1","1","0","5","0","2500","15","0.0375","320","2500"
"2227","3","1","1","0","5","0","3500","25","0.040625","474","3500"
"2230","3","1","1","0","5","0","2000","9","0.0296875","270","2000"
"2223","3","1","1","0","5","0","5000","37","0.0671875","636","5000"
"2229","3","1","1","0","5","0","2000","7","0.0203125","242","2000"
"2224","3","1","1","0","5","0","4500","19","0.0640625","562","4500"
"2221","3","1","1","0","5","0","6500","47","0.0734375","898","6500"
"2219","3","1","1","0","2.5","0","7500","26","0.0375","518","7500"
"2231","3","1","1","0","5","0","0","0","0","0","0"
"2226","3","1","1","0","5","0","3500","14","0.0453125","500","3500"
"2225","3","1","1","0","5","0","4500","17","0.0484375","605","4500"
"2220","3","1","1","0","2.5","0","6500","19","0.0296875","435","6500"
"2227","3","1","1","0","5","0","4000","28","0.0484375","544","4000"
"2230","3","1","1","0","5","0","2500","10","0.0328125","346","2500"
"2228","3","1","1","0","5","0","3000","15","0.0421875","398","3000"
"2221","3","1","1","0","5","0","7000","51","0.0765625","963","7000"
"2223","3","1","1","0","5","0","5500","40","0.0734375","711","5500"
"2231","3","1","1","0","5","0","500","1","0.0046875","75","500"
"2222","3","1","1","0","5","0","3500","17","0.040625","449","3500"
"2224","3","1","1","0","5","0","5000","22","0.06875","618","5000"
"2229","3","1","1","0","5","0","2500","12","0.025","313","2500"
"2225","3","1","1","0","5","0","5000","23","0.0609375","682","5000"
"2220","3","1","1","0","2.5","0","7000","21","0.0359375","473","7000"
"2226","3","1","1","0","5","0","4000","16","0.053125","570","4000"
"2227","3","1","1","0","5","0","4500","31","0.0546875","620","4500"
"2230","3","1","1","0","5","0","3000","11","0.040625","394","3000"
"2221","3","1","1","0","5","0","7500","53","0.0828125","1031","7500"
"2232","3","1","1","0","5","0","0","0","0","0","0"
"2228","3","1","1","0","5","0","3500","20","0.046875","477","3500"
"2223","3","1","1","0","5","0","6000","42","0.0859375","774","6000"
"2231","3","1","1","0","5","0","1000","2","0.01875","150","1000"
"2225","3","1","1","0","5","0","5500","24","0.0671875","744","5500"
"2224","3","1","1","0","5","0","5500","23","0.0765625","685","5500"
"2229","3","1","1","0","5","0","3000","16","0.028125","379","3000"
"2232","3","1","1","0","5","0","500","1","0.0015625","60","500"
"2230","3","1","1","0","5","0","3500","11","0.04375","457","3500"
"2226","3","1","1","0","5","0","4500","19","0.0578125","639","4500"
"2220","3","1","1","0","2.5","0","7500","22","0.0359375","498","7500"
"2233","3","1","1","0","5","0","0","0","0","0","0"
"2227","3","1","1","0","5","0","5000","35","0.0640625","699","5000"
"2222","3","1","1","0","5","0","4000","21","0.0453125","509","4000"
"2223","3","1","1","0","5","0","6500","45","0.0921875","849","6500"
"2228","3","1","1","0","5","0","4000","25","0.05625","542","4000"
"2231","3","1","1","0","5","0","1500","3","0.0265625","206","1500"
"2225","3","1","1","0","5","0","6000","24","0.071875","819","6000"
"2232","3","1","1","0","5","0","1000","2","0.0109375","126","1000"
"2230","3","1","1","0","5","0","4000","14","0.0515625","527","4000"
"2226","3","1","1","0","5","0","5000","20","0.0625","703","5000"
"2224","3","1","1","0","5","0","6000","26","0.084375","751","6000"
"2233","3","1","1","0","5","0","500","1","0.003125","80","500"
"2227","3","1","1","0","5","0","5500","36","0.0734375","754","5500"
"2229","3","1","1","0","5","0","3500","19","0.03125","450","3500"
"2223","3","1","1","0","5","0","7000","51","0.0984375","921","7000"
"2225","3","1","1","0","5","0","6500","27","0.0734375","884","6500"
"2232","3","1","1","0","5","0","1500","2","0.0171875","198","1500"
"2231","3","1","1","0","5","0","2000","5","0.034375","266","2000"
"2228","3","1","1","0","5","0","4500","27","0.0625","612","4500"
"2230","3","1","1","0","5","0","4500","16","0.0546875","599","4500"
"2226","3","1","1","0","5","0","5500","25","0.0734375","765","5500"
"2227","3","1","1","0","5","0","6000","38","0.075","824","6000"
"2233","3","1","1","0","5","0","1000","2","0.0125","146","1000"
"2224","3","1","1","0","5","0","6500","27","0.090625","825","6500"
"2222","3","1","1","0","5","0","4500","28","0.0484375","578","4500"
"2225","3","1","1","0","5","0","7000","29","0.084375","945","7000"
"2232","3","1","1","0","5","0","2000","8","0.01875","254","2000"
"2229","3","1","1","0","5","0","4000","20","0.04375","521","4000"
"2223","3","1","1","0","5","0","7500","53","0.103125","988","7500"
"2234","3","1","1","0","5","0","0","0","0","0","0"
"2231","3","1","1","0","5","0","2500","9","0.0375","321","2500"
"2230","3","1","1","0","5","0","5000","16","0.0625","659","5000"
"2227","3","1","1","0","5","0","6500","40","0.0828125","870","6500"
"2226","3","1","1","0","5","0","6000","28","0.0796875","841","6000"
"2228","3","1","1","0","5","0","5000","30","0.071875","701","5000"
"2225","3","1","1","0","5","0","7500","29","0.0890625","1008","7500"
"2235","3","1","1","0","5","0","0","0","0","0","0"
"2233","3","1","1","0","5","0","1500","5","0.01875","214","1500"
"2232","3","1","1","0","5","0","2500","15","0.0234375","328","2500"
"2234","3","1","1","0","5","0","500","1","0.003125","61","500"
"2224","3","1","1","0","5","0","7000","31","0.0921875","903","7000"
"2230","3","1","1","0","5","0","5500","23","0.0640625","720","5500"
"2227","3","1","1","0","5","0","7000","41","0.0953125","939","7000"
"2231","3","1","1","0","5","0","3000","11","0.0390625","391","3000"
"2229","3","1","1","0","5","0","4500","23","0.046875","581","4500"
"2235","3","1","1","0","5","0","500","3","0.009375","80","500"
"2226","3","1","1","0","5","0","6500","31","0.0921875","910","6500"
"2222","3","1","1","0","5","0","5000","31","0.05","643","5000"
